2025-11-07 16:55:51 [INFO]: Audit Event | {"service":"voting-system","auditEvent":"CACHE_SET","details":{"key":"positions:all","size":62},"category":"AUDIT"}
2025-11-07 17:01:29 [INFO]: Statistics Generated | {"service":"voting-system","stats":{"totalVoters":11,"totalVotesCast":12,"voterTurnout":54.55,"positionsWithStats":[{"positionId":5,"positionName":"President","totalCandidates":4,"totalVotes":24,"voterTurnout":54.55,"candidates":[{"candidateId":3,"candidateName":"TIE: Alice Johnson","manifesto":"Experienced leader focused on student welfare and academic excellence.","voteCount":2,"votePercentage":33.33},{"candidateId":4,"candidateName":"TIE: Bob Smith","manifesto":"Tech-savvy innovator dedicated to modernizing club operations.","voteCount":2,"votePercentage":33.33},{"candidateId":5,"candidateName":"Carol Williams","manifesto":"Community organizer with strong communication skills.","voteCount":1,"votePercentage":16.67},{"candidateId":9,"candidateName":"Yohane Maluwa","manifesto":"Inetu ndichitenga ichi.","voteCount":1,"votePercentage":16.67}]},{"positionId":6,"positionName":"Vice President","totalCandidates":3,"totalVotes":18,"voterTurnout":54.55,"candidates":[{"candidateId":6,"candidateName":"TIE: David Brown","manifesto":"Detail-oriented organizer with project management expertise.","voteCount":2,"votePercentage":33.33},{"candidateId":7,"candidateName":"TIE: Emma Davis","manifesto":"Creative thinker focused on event planning and member engagement.","voteCount":2,"votePercentage":33.33},{"candidateId":8,"candidateName":"TIE: Frank Wilson","manifesto":"Analytical problem-solver with financial management skills.","voteCount":2,"votePercentage":33.33}]}],"overallStats":{"totalPositions":2,"totalCandidates":7,"averageVotesPerPosition":6,"mostVotedPosition":"TIE: President & Vice President","leastVotedPosition":"TIE: President & Vice President"}},"category":"STATS"}
2025-11-07 17:01:29 [INFO]: Admin Action | {"service":"voting-system","adminId":1,"action":"VIEW_STATS","target":"overall","details":{"totalVoters":11,"totalVotes":12},"category":"ADMIN"}
2025-11-07 17:01:34 [INFO]: Statistics Generated | {"service":"voting-system","stats":{"totalVoters":11,"totalVotesCast":12,"voterTurnout":54.55,"positionsWithStats":[{"positionId":5,"positionName":"President","totalCandidates":4,"totalVotes":24,"voterTurnout":54.55,"candidates":[{"candidateId":3,"candidateName":"TIE: Alice Johnson","manifesto":"Experienced leader focused on student welfare and academic excellence.","voteCount":2,"votePercentage":33.33},{"candidateId":4,"candidateName":"TIE: Bob Smith","manifesto":"Tech-savvy innovator dedicated to modernizing club operations.","voteCount":2,"votePercentage":33.33},{"candidateId":5,"candidateName":"Carol Williams","manifesto":"Community organizer with strong communication skills.","voteCount":1,"votePercentage":16.67},{"candidateId":9,"candidateName":"Yohane Maluwa","manifesto":"Inetu ndichitenga ichi.","voteCount":1,"votePercentage":16.67}]},{"positionId":6,"positionName":"Vice President","totalCandidates":3,"totalVotes":18,"voterTurnout":54.55,"candidates":[{"candidateId":6,"candidateName":"TIE: David Brown","manifesto":"Detail-oriented organizer with project management expertise.","voteCount":2,"votePercentage":33.33},{"candidateId":7,"candidateName":"TIE: Emma Davis","manifesto":"Creative thinker focused on event planning and member engagement.","voteCount":2,"votePercentage":33.33},{"candidateId":8,"candidateName":"TIE: Frank Wilson","manifesto":"Analytical problem-solver with financial management skills.","voteCount":2,"votePercentage":33.33}]}],"overallStats":{"totalPositions":2,"totalCandidates":7,"averageVotesPerPosition":6,"mostVotedPosition":"TIE: President & Vice President","leastVotedPosition":"TIE: President & Vice President"}},"category":"STATS"}
2025-11-07 17:01:34 [INFO]: Admin Action | {"service":"voting-system","adminId":1,"action":"VIEW_STATS","target":"overall","details":{"totalVoters":11,"totalVotes":12},"category":"ADMIN"}
2025-11-07 17:01:40 [INFO]: Statistics Generated | {"service":"voting-system","stats":{"totalVoters":11,"totalVotesCast":12,"voterTurnout":54.55,"positionsWithStats":[{"positionId":5,"positionName":"President","totalCandidates":4,"totalVotes":24,"voterTurnout":54.55,"candidates":[{"candidateId":3,"candidateName":"TIE: Alice Johnson","manifesto":"Experienced leader focused on student welfare and academic excellence.","voteCount":2,"votePercentage":33.33},{"candidateId":4,"candidateName":"TIE: Bob Smith","manifesto":"Tech-savvy innovator dedicated to modernizing club operations.","voteCount":2,"votePercentage":33.33},{"candidateId":5,"candidateName":"Carol Williams","manifesto":"Community organizer with strong communication skills.","voteCount":1,"votePercentage":16.67},{"candidateId":9,"candidateName":"Yohane Maluwa","manifesto":"Inetu ndichitenga ichi.","voteCount":1,"votePercentage":16.67}]},{"positionId":6,"positionName":"Vice President","totalCandidates":3,"totalVotes":18,"voterTurnout":54.55,"candidates":[{"candidateId":6,"candidateName":"TIE: David Brown","manifesto":"Detail-oriented organizer with project management expertise.","voteCount":2,"votePercentage":33.33},{"candidateId":7,"candidateName":"TIE: Emma Davis","manifesto":"Creative thinker focused on event planning and member engagement.","voteCount":2,"votePercentage":33.33},{"candidateId":8,"candidateName":"TIE: Frank Wilson","manifesto":"Analytical problem-solver with financial management skills.","voteCount":2,"votePercentage":33.33}]}],"overallStats":{"totalPositions":2,"totalCandidates":7,"averageVotesPerPosition":6,"mostVotedPosition":"TIE: President & Vice President","leastVotedPosition":"TIE: President & Vice President"}},"category":"STATS"}
2025-11-07 17:01:40 [INFO]: Admin Action | {"service":"voting-system","adminId":1,"action":"VIEW_STATS","target":"overall","details":{"totalVoters":11,"totalVotes":12},"category":"ADMIN"}
2025-11-07 17:01:44 [INFO]: Statistics Generated | {"service":"voting-system","stats":{"totalVoters":11,"totalVotesCast":12,"voterTurnout":54.55,"positionsWithStats":[{"positionId":5,"positionName":"President","totalCandidates":4,"totalVotes":24,"voterTurnout":54.55,"candidates":[{"candidateId":3,"candidateName":"TIE: Alice Johnson","manifesto":"Experienced leader focused on student welfare and academic excellence.","voteCount":2,"votePercentage":33.33},{"candidateId":4,"candidateName":"TIE: Bob Smith","manifesto":"Tech-savvy innovator dedicated to modernizing club operations.","voteCount":2,"votePercentage":33.33},{"candidateId":5,"candidateName":"Carol Williams","manifesto":"Community organizer with strong communication skills.","voteCount":1,"votePercentage":16.67},{"candidateId":9,"candidateName":"Yohane Maluwa","manifesto":"Inetu ndichitenga ichi.","voteCount":1,"votePercentage":16.67}]},{"positionId":6,"positionName":"Vice President","totalCandidates":3,"totalVotes":18,"voterTurnout":54.55,"candidates":[{"candidateId":6,"candidateName":"TIE: David Brown","manifesto":"Detail-oriented organizer with project management expertise.","voteCount":2,"votePercentage":33.33},{"candidateId":7,"candidateName":"TIE: Emma Davis","manifesto":"Creative thinker focused on event planning and member engagement.","voteCount":2,"votePercentage":33.33},{"candidateId":8,"candidateName":"TIE: Frank Wilson","manifesto":"Analytical problem-solver with financial management skills.","voteCount":2,"votePercentage":33.33}]}],"overallStats":{"totalPositions":2,"totalCandidates":7,"averageVotesPerPosition":6,"mostVotedPosition":"TIE: President & Vice President","leastVotedPosition":"TIE: President & Vice President"}},"category":"STATS"}
2025-11-07 17:01:44 [INFO]: Admin Action | {"service":"voting-system","adminId":1,"action":"VIEW_STATS","target":"overall","details":{"totalVoters":11,"totalVotes":12},"category":"ADMIN"}
2025-11-07 17:01:48 [INFO]: Admin Action | {"service":"voting-system","adminId":1,"action":"VIEW_TRENDS","target":"voting_trends","category":"ADMIN"}
2025-11-07 17:01:50 [INFO]: Statistics Generated | {"service":"voting-system","stats":{"totalVoters":11,"totalVotesCast":12,"voterTurnout":54.55,"positionsWithStats":[{"positionId":5,"positionName":"President","totalCandidates":4,"totalVotes":24,"voterTurnout":54.55,"candidates":[{"candidateId":3,"candidateName":"TIE: Alice Johnson","manifesto":"Experienced leader focused on student welfare and academic excellence.","voteCount":2,"votePercentage":33.33},{"candidateId":4,"candidateName":"TIE: Bob Smith","manifesto":"Tech-savvy innovator dedicated to modernizing club operations.","voteCount":2,"votePercentage":33.33},{"candidateId":5,"candidateName":"Carol Williams","manifesto":"Community organizer with strong communication skills.","voteCount":1,"votePercentage":16.67},{"candidateId":9,"candidateName":"Yohane Maluwa","manifesto":"Inetu ndichitenga ichi.","voteCount":1,"votePercentage":16.67}]},{"positionId":6,"positionName":"Vice President","totalCandidates":3,"totalVotes":18,"voterTurnout":54.55,"candidates":[{"candidateId":6,"candidateName":"TIE: David Brown","manifesto":"Detail-oriented organizer with project management expertise.","voteCount":2,"votePercentage":33.33},{"candidateId":7,"candidateName":"TIE: Emma Davis","manifesto":"Creative thinker focused on event planning and member engagement.","voteCount":2,"votePercentage":33.33},{"candidateId":8,"candidateName":"TIE: Frank Wilson","manifesto":"Analytical problem-solver with financial management skills.","voteCount":2,"votePercentage":33.33}]}],"overallStats":{"totalPositions":2,"totalCandidates":7,"averageVotesPerPosition":6,"mostVotedPosition":"TIE: President & Vice President","leastVotedPosition":"TIE: President & Vice President"}},"category":"STATS"}
2025-11-07 17:01:50 [INFO]: Admin Action | {"service":"voting-system","adminId":1,"action":"VIEW_STATS","target":"overall","details":{"totalVoters":11,"totalVotes":12},"category":"ADMIN"}
2025-11-07 17:01:55 [INFO]: Statistics Generated | {"service":"voting-system","stats":{"totalVoters":11,"totalVotesCast":12,"voterTurnout":54.55,"positionsWithStats":[{"positionId":5,"positionName":"President","totalCandidates":4,"totalVotes":24,"voterTurnout":54.55,"candidates":[{"candidateId":3,"candidateName":"TIE: Alice Johnson","manifesto":"Experienced leader focused on student welfare and academic excellence.","voteCount":2,"votePercentage":33.33},{"candidateId":4,"candidateName":"TIE: Bob Smith","manifesto":"Tech-savvy innovator dedicated to modernizing club operations.","voteCount":2,"votePercentage":33.33},{"candidateId":5,"candidateName":"Carol Williams","manifesto":"Community organizer with strong communication skills.","voteCount":1,"votePercentage":16.67},{"candidateId":9,"candidateName":"Yohane Maluwa","manifesto":"Inetu ndichitenga ichi.","voteCount":1,"votePercentage":16.67}]},{"positionId":6,"positionName":"Vice President","totalCandidates":3,"totalVotes":18,"voterTurnout":54.55,"candidates":[{"candidateId":6,"candidateName":"TIE: David Brown","manifesto":"Detail-oriented organizer with project management expertise.","voteCount":2,"votePercentage":33.33},{"candidateId":7,"candidateName":"TIE: Emma Davis","manifesto":"Creative thinker focused on event planning and member engagement.","voteCount":2,"votePercentage":33.33},{"candidateId":8,"candidateName":"TIE: Frank Wilson","manifesto":"Analytical problem-solver with financial management skills.","voteCount":2,"votePercentage":33.33}]}],"overallStats":{"totalPositions":2,"totalCandidates":7,"averageVotesPerPosition":6,"mostVotedPosition":"TIE: President & Vice President","leastVotedPosition":"TIE: President & Vice President"}},"category":"STATS"}
2025-11-07 17:01:55 [INFO]: Admin Action | {"service":"voting-system","adminId":1,"action":"VIEW_STATS","target":"overall","details":{"totalVoters":11,"totalVotes":12},"category":"ADMIN"}
2025-11-07 17:02:00 [INFO]: Statistics Generated | {"service":"voting-system","stats":{"totalVoters":11,"totalVotesCast":12,"voterTurnout":54.55,"positionsWithStats":[{"positionId":5,"positionName":"President","totalCandidates":4,"totalVotes":24,"voterTurnout":54.55,"candidates":[{"candidateId":3,"candidateName":"TIE: Alice Johnson","manifesto":"Experienced leader focused on student welfare and academic excellence.","voteCount":2,"votePercentage":33.33},{"candidateId":4,"candidateName":"TIE: Bob Smith","manifesto":"Tech-savvy innovator dedicated to modernizing club operations.","voteCount":2,"votePercentage":33.33},{"candidateId":5,"candidateName":"Carol Williams","manifesto":"Community organizer with strong communication skills.","voteCount":1,"votePercentage":16.67},{"candidateId":9,"candidateName":"Yohane Maluwa","manifesto":"Inetu ndichitenga ichi.","voteCount":1,"votePercentage":16.67}]},{"positionId":6,"positionName":"Vice President","totalCandidates":3,"totalVotes":18,"voterTurnout":54.55,"candidates":[{"candidateId":6,"candidateName":"TIE: David Brown","manifesto":"Detail-oriented organizer with project management expertise.","voteCount":2,"votePercentage":33.33},{"candidateId":7,"candidateName":"TIE: Emma Davis","manifesto":"Creative thinker focused on event planning and member engagement.","voteCount":2,"votePercentage":33.33},{"candidateId":8,"candidateName":"TIE: Frank Wilson","manifesto":"Analytical problem-solver with financial management skills.","voteCount":2,"votePercentage":33.33}]}],"overallStats":{"totalPositions":2,"totalCandidates":7,"averageVotesPerPosition":6,"mostVotedPosition":"TIE: President & Vice President","leastVotedPosition":"TIE: President & Vice President"}},"category":"STATS"}
2025-11-07 17:02:00 [INFO]: Admin Action | {"service":"voting-system","adminId":1,"action":"VIEW_STATS","target":"overall","details":{"totalVoters":11,"totalVotes":12},"category":"ADMIN"}
2025-11-07 17:02:05 [INFO]: Statistics Generated | {"service":"voting-system","stats":{"totalVoters":11,"totalVotesCast":12,"voterTurnout":54.55,"positionsWithStats":[{"positionId":5,"positionName":"President","totalCandidates":4,"totalVotes":24,"voterTurnout":54.55,"candidates":[{"candidateId":3,"candidateName":"TIE: Alice Johnson","manifesto":"Experienced leader focused on student welfare and academic excellence.","voteCount":2,"votePercentage":33.33},{"candidateId":4,"candidateName":"TIE: Bob Smith","manifesto":"Tech-savvy innovator dedicated to modernizing club operations.","voteCount":2,"votePercentage":33.33},{"candidateId":5,"candidateName":"Carol Williams","manifesto":"Community organizer with strong communication skills.","voteCount":1,"votePercentage":16.67},{"candidateId":9,"candidateName":"Yohane Maluwa","manifesto":"Inetu ndichitenga ichi.","voteCount":1,"votePercentage":16.67}]},{"positionId":6,"positionName":"Vice President","totalCandidates":3,"totalVotes":18,"voterTurnout":54.55,"candidates":[{"candidateId":6,"candidateName":"TIE: David Brown","manifesto":"Detail-oriented organizer with project management expertise.","voteCount":2,"votePercentage":33.33},{"candidateId":7,"candidateName":"TIE: Emma Davis","manifesto":"Creative thinker focused on event planning and member engagement.","voteCount":2,"votePercentage":33.33},{"candidateId":8,"candidateName":"TIE: Frank Wilson","manifesto":"Analytical problem-solver with financial management skills.","voteCount":2,"votePercentage":33.33}]}],"overallStats":{"totalPositions":2,"totalCandidates":7,"averageVotesPerPosition":6,"mostVotedPosition":"TIE: President & Vice President","leastVotedPosition":"TIE: President & Vice President"}},"category":"STATS"}
2025-11-07 17:02:05 [INFO]: Admin Action | {"service":"voting-system","adminId":1,"action":"VIEW_STATS","target":"overall","details":{"totalVoters":11,"totalVotes":12},"category":"ADMIN"}
2025-11-07 17:02:10 [INFO]: Statistics Generated | {"service":"voting-system","stats":{"totalVoters":11,"totalVotesCast":12,"voterTurnout":54.55,"positionsWithStats":[{"positionId":5,"positionName":"President","totalCandidates":4,"totalVotes":24,"voterTurnout":54.55,"candidates":[{"candidateId":3,"candidateName":"TIE: Alice Johnson","manifesto":"Experienced leader focused on student welfare and academic excellence.","voteCount":2,"votePercentage":33.33},{"candidateId":4,"candidateName":"TIE: Bob Smith","manifesto":"Tech-savvy innovator dedicated to modernizing club operations.","voteCount":2,"votePercentage":33.33},{"candidateId":5,"candidateName":"Carol Williams","manifesto":"Community organizer with strong communication skills.","voteCount":1,"votePercentage":16.67},{"candidateId":9,"candidateName":"Yohane Maluwa","manifesto":"Inetu ndichitenga ichi.","voteCount":1,"votePercentage":16.67}]},{"positionId":6,"positionName":"Vice President","totalCandidates":3,"totalVotes":18,"voterTurnout":54.55,"candidates":[{"candidateId":6,"candidateName":"TIE: David Brown","manifesto":"Detail-oriented organizer with project management expertise.","voteCount":2,"votePercentage":33.33},{"candidateId":7,"candidateName":"TIE: Emma Davis","manifesto":"Creative thinker focused on event planning and member engagement.","voteCount":2,"votePercentage":33.33},{"candidateId":8,"candidateName":"TIE: Frank Wilson","manifesto":"Analytical problem-solver with financial management skills.","voteCount":2,"votePercentage":33.33}]}],"overallStats":{"totalPositions":2,"totalCandidates":7,"averageVotesPerPosition":6,"mostVotedPosition":"TIE: President & Vice President","leastVotedPosition":"TIE: President & Vice President"}},"category":"STATS"}
